id	filename	md5	size	state
6061f2d7-4516-49bb-a633-16f9b5ad0ad1	8b0764d1-5184-4298-ae04-8840e6ff309b.rna_seq.augmented_star_gene_counts.tsv	4cd8ce5938b3ef2a6b316d224207885d	4230204	released
bba4c0cf-8238-4393-bd3c-783b6e290095	aa132147-3074-472a-859f-f65b484a9c35.rna_seq.augmented_star_gene_counts.tsv	5c2e79af7d707f5c5aae2abeca181f05	4226977	released
084b4c2e-f83e-46d4-aa99-470398185c84	63ccffaf-1c06-4d29-9218-d94bf622e8ee.rna_seq.augmented_star_gene_counts.tsv	8104d1dd7e74ef5dbd4364cff72a9afb	4231794	released
99a5a6fd-8d22-4196-b2c5-5084ac1ee370	24c08c8b-f7ed-42f9-9c3f-264548eadb7e.rna_seq.augmented_star_gene_counts.tsv	58e34b1165a18993270e79aee90a4ee2	4226940	released
fbb01000-6725-4f55-b98f-ff47cad5f228	87d267ab-690f-4a95-b9a7-8e92a118db26.rna_seq.augmented_star_gene_counts.tsv	e24688d15c47f5dd220e619ec8a2146d	4230317	released
ea69ca14-325a-4521-8f73-5c4793dbd065	fc072f3d-0c72-4297-8eec-762d8e3888ff.rna_seq.augmented_star_gene_counts.tsv	b117ce6d6cd29ca6ccdd40d8a91522dd	4230555	released
0eb0f134-0889-41b6-b019-4584c6b1449b	163bc8ab-36cf-4f6a-99b8-69be8b0f3f39.rna_seq.augmented_star_gene_counts.tsv	139f7ef6611e8aec4c020572a1570ecf	4221278	released
11be116a-2014-4685-99fc-13badbb91841	a7e786ca-c30b-4274-b074-df47d84392ec.rna_seq.augmented_star_gene_counts.tsv	36ba4cf42dc2f8ddf69650aafc0aa021	4218768	released
2f1bf63f-fa8e-4316-acb4-b07c76c1ee58	d0a78ff8-1705-4a2e-9261-e550caa5781f.rna_seq.augmented_star_gene_counts.tsv	1a5134c33621e80632bc86fe20b47de7	4220490	released
aca6adb6-218e-44ec-b57d-20821732bbc3	a685b3dc-6d02-41b9-80d9-16115ae20ea0.rna_seq.augmented_star_gene_counts.tsv	64b9405e9bef039a72cf85b4336aa645	4220825	released
45a13b60-da7c-41a0-ba39-b1d125b4e19c	4f9f0f9d-e52e-4dcd-b8db-bdbf6efb0498.rna_seq.augmented_star_gene_counts.tsv	69073f8396445e1ca043f9a406de2f94	4252521	released
367208ad-5f1c-45a0-b4ab-47e75c289477	c7a74f30-5144-453e-8842-ea948d357386.rna_seq.augmented_star_gene_counts.tsv	a8c7309695b864291b4bf7d0ac55b085	4235079	released
d389b295-d773-465b-bdbe-0b2bc05f0c60	2019db8c-b7c9-4fa3-b871-ff79547dc863.rna_seq.augmented_star_gene_counts.tsv	5126b1183f3aabd65fa06a8859f67b9d	4236064	released
ae579531-9b58-4325-af40-beffec3001ca	2974db1a-c4a1-430b-bd8d-dab3020b454c.rna_seq.augmented_star_gene_counts.tsv	e8cf6d1daccb16d527083e7794fd0d6a	4208057	released
8f82fe44-1c38-4957-b12b-6d1536d50e3f	b6eedf6e-b258-4c97-af8d-207f1f445b37.rna_seq.augmented_star_gene_counts.tsv	b0001089bf6d2547c87357533098bdea	4228566	released
dcef7cd0-81d4-4836-84c5-abe9e0c0a0ec	536850ec-2e2b-4b59-aa11-51402b5aac8c.rna_seq.augmented_star_gene_counts.tsv	19606881de2e0ea65d800eca3aaa8d31	4238618	released
77528506-9698-483e-b019-d8b005aa3326	f900d2a4-f3a6-4268-97ab-319307ff37d6.rna_seq.augmented_star_gene_counts.tsv	a765dd78c8f140d2d0daf8c3b19c65a5	4217509	released
2f5440ac-582e-47b3-b931-eb49797500f5	98cf1d9c-fbe0-4c09-b3fb-074556bb3f02.rna_seq.augmented_star_gene_counts.tsv	1030b7f411c3046d631a27392ad8e5c9	4233264	released
39afaf83-a245-416a-b100-437179b6610c	0c5c7541-1a62-4831-9ea2-f0484548791a.rna_seq.augmented_star_gene_counts.tsv	749dc049f0a6ef7abef7b08f0b2ac99a	4214781	released
13f95ac4-2c94-4dce-a449-a9aeb12911d7	216fb3e0-8a8c-4781-8884-0cd71e3bd4ab.rna_seq.augmented_star_gene_counts.tsv	692755f5b526fa71dc37ae0ed9b3e239	4226616	released
b2e0f2d7-e1f1-43c0-8560-fade93a65e45	30609a11-3e6a-4cab-a5f0-63444c332f40.rna_seq.augmented_star_gene_counts.tsv	98a13c604b14effc8f6136bf75ff5836	4241442	released
183366fa-68c2-4769-a339-d55e2928f65f	b1726e1f-bfad-4f4a-952d-a50543dba23f.rna_seq.augmented_star_gene_counts.tsv	6b9bb66a990a1c7721bd6243998b892e	4233143	released
0f2afe6c-874d-4b00-af46-3ff7bcd9caec	65473d54-8aa9-42b3-bde3-49b364f3e171.rna_seq.augmented_star_gene_counts.tsv	0528305256cf50736eb67d1d88dc7f6d	4206368	released
2829efa6-0478-475a-9aef-b830833af218	06e95f49-26b3-4995-a7aa-9d70d7ef97b0.rna_seq.augmented_star_gene_counts.tsv	9c1dec1c3e083e30f475e102716ff46e	4231238	released
8150d383-2434-4494-8e4a-100532c08607	9d615b01-f34c-4e96-b174-aacf24607838.rna_seq.augmented_star_gene_counts.tsv	4ef0466972693946455b8ff55b159ef2	4215158	released
05ba578f-4bf3-4822-9ee3-1b0c9fe3901f	a37672a5-ef94-4dc0-a6a6-91b7d6511548.rna_seq.augmented_star_gene_counts.tsv	90d938227f064484466ed12b8500f119	4191250	released
59c4dc0c-9b7f-402d-ac08-57f0bdf17880	4fbc2f04-4631-4615-81b6-2fbab1b38d02.rna_seq.augmented_star_gene_counts.tsv	b051266dcfcf576de15658f26132a4e8	4228611	released
fb6281da-fadf-4601-af55-81eaa5d18c3e	46960adb-84b8-4544-840e-ad049f39f500.rna_seq.augmented_star_gene_counts.tsv	4696e053aeb21f4abbc64a124f193906	4231259	released
7fd10cef-34a7-46e2-af19-53d307c4c685	bb5549e5-138a-44b2-a266-65669009eaf1.rna_seq.augmented_star_gene_counts.tsv	eb80f79477dc5b5f6140dc68e77d3572	4238344	released
7ac26aa7-bb74-4c56-b171-05ba3394d711	4312d6f9-61ff-4e1a-a78d-d5a01f8a2472.rna_seq.augmented_star_gene_counts.tsv	cef7ba7c02b4d397a8c131796c8762bf	4226619	released
ddba8e9c-c466-4ca1-8172-345f778dd0e5	02c8baa7-bed8-4d43-af65-39b8adc7ec16.rna_seq.augmented_star_gene_counts.tsv	e3f47bdc59f6588540ab63d8430d45e0	4229955	released
92541fde-79c5-4bbe-a732-a74ef45c5ee9	a8bfb74c-b62e-4ac6-b8e1-2591378e737b.rna_seq.augmented_star_gene_counts.tsv	1d2e1c53234f410f13c9c046b0904d7b	4235330	released
06140513-c055-4bd9-bf39-c354cb10f5da	f18eafb6-f615-4a58-a6cd-c82bb113f825.rna_seq.augmented_star_gene_counts.tsv	15a47b14b2d2971bd28783821a1028ee	4200873	released
6ae0c680-47c9-43ed-950b-3ba295cced35	1944a991-f355-461e-80c0-427bfdccc2a4.rna_seq.augmented_star_gene_counts.tsv	267dccab453dbce40ad426ed8a31466c	4221007	released
75a912cf-1895-4ff2-bda6-32b5d77f6261	57133247-f4f3-472b-a999-f5817015ac1b.rna_seq.augmented_star_gene_counts.tsv	6778c89a46dbf7c2e938b3fcf4d11dbd	4244353	released
48f0fe4e-f5e3-4e92-8c22-4f194c588ab9	d46a4697-db55-4ef7-a213-b0fd08dbdf40.rna_seq.augmented_star_gene_counts.tsv	b2373cd9567988e2778e7dc220df6ddc	4226957	released
5279452d-0b30-4d29-9023-aa69cd4d6773	0d41aee0-292f-4e8e-9a67-21b0479c68ba.rna_seq.augmented_star_gene_counts.tsv	050dd8f70ad7eac858fef1e0986f0838	4224124	released
78c5ac25-643d-4673-a715-df722f85f861	d8ddfbfe-c454-4dc0-943d-23444e70cff7.rna_seq.augmented_star_gene_counts.tsv	5565c2b4f46e9ee58a6e9d566b35442d	4228035	released
3096feda-fdee-4a32-af3a-829533557b9b	e5470cae-5d43-4214-a6dc-0b60e132f8de.rna_seq.augmented_star_gene_counts.tsv	6e15986089cf25b5e965829b97bea9ba	4237174	released
4aa8b957-beed-4221-be3f-2f9e3d54723f	c9dde716-662a-4e7a-b29a-b2fd597a6072.rna_seq.augmented_star_gene_counts.tsv	f813b9fd8668e53948ebca10ae7f6fee	4155415	released
374cdff1-c507-4a16-acae-a2a78d2f6582	4ed3b853-739b-4d69-9f0a-c24958fdba79.rna_seq.augmented_star_gene_counts.tsv	4f1a0405f824d366a26d02b03c5f9308	4215365	released
db5728b1-d23f-4dc5-b881-a9e8056a9287	70c90091-0e3f-4010-8223-df4d85a1023a.rna_seq.augmented_star_gene_counts.tsv	7d24047621786b2850e63e5ab3317eb0	4188544	released
0c6aaa72-f212-47ab-921d-c39d3585bceb	1d8bbd25-4ec8-436d-b00b-8d150cc8379f.rna_seq.augmented_star_gene_counts.tsv	c5e346ecc440a65d208124ebc7289f53	4189869	released
d5ce0f58-6deb-4818-8689-0f11ad27ce94	6785a098-674a-484d-803b-46b8f743184b.rna_seq.augmented_star_gene_counts.tsv	7479d2e055b6dff639fe2372c134310f	4224902	released
6abbf9ed-e3bd-489e-a67f-2624d427c81a	70f93c7b-27fa-47e4-a602-106bc35732d6.rna_seq.augmented_star_gene_counts.tsv	6192addc0c282fcdf5820f12d02cf6b9	4229572	released
92f51f43-fdb4-4ba7-a5f9-5623e05e9440	3aec3d76-4e39-449e-83c7-8cca50155a14.rna_seq.augmented_star_gene_counts.tsv	a5adac213a4435c9721817717a31d92e	4225910	released
615819da-be2d-445c-b12f-4a45114b5019	f9dc15a6-aa0c-407c-a56c-53fdef03e865.rna_seq.augmented_star_gene_counts.tsv	82187827be081de8c09226663823b553	4215630	released
81758bac-3b4e-424d-869d-764c9bcdd825	227e9e7f-781f-48a5-97f2-fab0814ce670.rna_seq.augmented_star_gene_counts.tsv	186337038db51d8a798299cd2e10681f	4230613	released
274bb5e5-d7e0-426e-89cd-a97f4902fe20	20e074b4-6197-4631-b8ea-ee63e752b238.rna_seq.augmented_star_gene_counts.tsv	1a740ac1170dfc62147c9380493c9276	4223359	released
0e95c8a8-8bc3-4016-be71-acdc9411a369	24ee1455-865e-4bf0-a7ce-de2d0de3465f.rna_seq.augmented_star_gene_counts.tsv	5efb6034e19aad472ee9fdd49284b592	4257303	released
2de49665-f00e-46f9-899b-95f4eb08c0cc	b3f4bbe6-d54a-4bbe-8183-6031370ff32c.rna_seq.augmented_star_gene_counts.tsv	56b03ed8d96b365a2e4d1e49121de2e6	4228746	released
26e28409-2493-4bd8-86f5-dc7b85846081	b231e28d-7a0f-41ea-864c-69accc514428.rna_seq.augmented_star_gene_counts.tsv	31814213a814a96e725393ed3cb472b8	4236418	released
683c7b05-7d58-4d89-9f96-bd826da701cb	e0bba6b7-4b49-4e5f-9ce2-89df746f2d75.rna_seq.augmented_star_gene_counts.tsv	39c20d1e0762e62a1fdf21932083e655	4235151	released
e8929a82-9422-49bb-b21d-ddff76e78d3d	2e213c0d-f8a2-4e2a-b10d-77d8a1df5866.rna_seq.augmented_star_gene_counts.tsv	a10194df25f055670512b208cccdbc4e	4195063	released
c4980620-b26e-4bdc-96f4-bedd8a39363d	6a881940-250a-4aa0-942b-a5ab8cad1e99.rna_seq.augmented_star_gene_counts.tsv	40e6147a5b4f7795d09ed893b6ebdee3	4233306	released
f8809f07-894a-4cfb-be3f-cb7aecbff688	2c2cde9c-0d14-4251-b5e7-9afb0a7a1337.rna_seq.augmented_star_gene_counts.tsv	798c78aaec29283daf4aa67dbaca865b	4219833	released
74b3a140-de01-413e-baed-f8d77fb7b594	6506ee48-ef03-4421-82ee-8d1b7d060adb.rna_seq.augmented_star_gene_counts.tsv	d977bb77a4e0e322943b8a08487d5c93	4221669	released
5d7584ad-5f3f-4481-8767-2ce7cbe36bf6	eb524656-5204-4362-8a6e-bddeeaf90cd5.rna_seq.augmented_star_gene_counts.tsv	ddbe31fb36612051d484c3530b2fa96a	4213194	released
932c358e-cf12-48eb-a76c-9eda7ab7e220	29528ac1-b1c1-400d-882a-7ac09e258019.rna_seq.augmented_star_gene_counts.tsv	f3b1b4b3dc4124fb4a4558d59b3f5602	4216790	released
fd97077f-d9c0-47ec-82bf-0334720b01f6	c5f2e898-f42a-44a2-9b3f-8af491c99857.rna_seq.augmented_star_gene_counts.tsv	f5975777f2af672d2492d484ef91d7bc	4230816	released
41bfdd27-c95e-48a1-9ea2-b3b3d9aacc97	e29fd2d6-0fc7-4a3d-aa53-3b77f0446f9a.rna_seq.augmented_star_gene_counts.tsv	b8a2d307947544f93a8c05fe2307da5d	4223749	released
a696ae50-99ae-46ce-b089-995073e87cd8	68d4ff57-ddc9-4517-b978-82ab2c38dc02.rna_seq.augmented_star_gene_counts.tsv	edc3589eb403058d4d6a1b087cc8fb1f	4223016	released
89d1f83e-b433-4d00-aee7-95c68697a08a	a1338ec3-4a5a-458b-a9d8-0139a33b5069.rna_seq.augmented_star_gene_counts.tsv	98a28a57483a2a25b0922dde173b6504	4215606	released
fefe23ea-100c-4397-aeab-eb631ab33555	f4685cd5-81e5-4882-a132-261c0d875129.rna_seq.augmented_star_gene_counts.tsv	50fa6f45f41008fd7502d0c1b56675f6	4218952	released
e2fae914-bd0d-4881-b908-22841ba19e1e	754671db-6c93-458f-b9b3-4cd6b6edc6a7.rna_seq.augmented_star_gene_counts.tsv	9f2ed0e08f47b5597a6ab7b399c0ef06	4220484	released
5f1ee8f7-1608-4787-861d-8a646e264858	1c3ea503-f68f-41c8-a533-fd9694ea2a8d.rna_seq.augmented_star_gene_counts.tsv	ceb3184d2ef5fbee052405e33a50eb75	4221891	released
a3935c7a-c810-4825-a3bd-7e534fc6defc	14ae9de3-5da7-4bc4-bdd2-6a9bb45ea069.rna_seq.augmented_star_gene_counts.tsv	494d09412706bfc5c3c35c67cd2a87b6	4226424	released
dd68d3db-7da4-432a-ae28-e151b12b3b1f	a4beb0e4-f899-48f4-baf1-830039f9b345.rna_seq.augmented_star_gene_counts.tsv	9f42adf1702b6a0d5cbfb19fdc81f1aa	4216804	released
1ef28f64-36c7-40d8-b20b-60ea3e808e99	b48180c5-ca6e-484c-9005-97ac138f0cc5.rna_seq.augmented_star_gene_counts.tsv	9c9ae887d84e5d9b420d133df7565269	4208861	released
d4812518-1950-42b2-bad3-93870b37c969	b8aaf932-9e90-4ac3-aaaa-ee5ea50dcd51.rna_seq.augmented_star_gene_counts.tsv	3c3b82adbe23e2a44fe69dc26f0d4ffb	4233397	released
67cbd7d5-b713-4ca5-a659-01cf62df505c	f80b00ae-2007-4a62-9ade-cd1d5996d473.rna_seq.augmented_star_gene_counts.tsv	6c4669beb4fa19a63bd3202baa6ecd03	4217873	released
84c32abd-cf67-415c-873a-781b8a00ba92	2c4d5f5d-86b8-4cf0-a8bb-2e6b4c461120.rna_seq.augmented_star_gene_counts.tsv	c78c157268c810751c37ddbc1526f65d	4217042	released
0228ad1c-d5ac-4938-9157-4f7738edf233	1016d0b2-d30e-4c8d-bcb5-1a5f0b991f2e.rna_seq.augmented_star_gene_counts.tsv	6fdc8fc224fa0ffa28fecb0b7b3d1022	4227673	released
9460e269-78f2-4bc0-9489-2898f409ce10	d519205b-46dc-4556-bae1-cd38a4552f5c.rna_seq.augmented_star_gene_counts.tsv	226a9e87808bd6a2e394c3e0b00d91ed	4226934	released
b595f90a-6da4-414c-82f7-172f193eb839	a90fee1e-e9da-4142-85ea-77515a02acdc.rna_seq.augmented_star_gene_counts.tsv	f51f14cd0d75c133e224ecdbff029779	4193675	released
aa5a622b-9378-47ff-abfc-add6a2222f6e	004eda8e-58cc-42b3-9026-2bae8d01efdc.rna_seq.augmented_star_gene_counts.tsv	668004c26f146b82608fc6a7ef18c343	4207894	released
b9d008ef-90c8-417f-ae5b-b46042d35e7e	df319f19-f1d0-4641-b08e-102015ea91d4.rna_seq.augmented_star_gene_counts.tsv	b6ed44ab5f4c3240ca1895892f7c81b8	4218068	released
90f0521e-aad9-41af-b5f4-fbb7a989d545	0ae264ba-2ff7-4125-9a7c-20909f49515c.rna_seq.augmented_star_gene_counts.tsv	f196738e5ae013d57a6cd3f0ad116b83	4231104	released
bcaccf97-8485-4832-9a0f-99644a37aef1	13dbfe38-a034-495d-913b-fc298db6cbb2.rna_seq.augmented_star_gene_counts.tsv	b51e29714a22bfa3600e92998640e30e	4223106	released
2290a1cd-7183-46d6-a509-37fa7d8b19a9	9d1c711e-5a41-48c0-af11-ef2e94c0b1e3.rna_seq.augmented_star_gene_counts.tsv	f662c166bb14e2b2b26ccfb292b3b509	4232148	released
a5ec5a46-c837-411b-8b99-1cb4b75ad291	c7e7ac1a-6d88-4b96-94f8-b032b9041bc7.rna_seq.augmented_star_gene_counts.tsv	277273807228200507d2e2a9d53bb5e7	4216506	released
f0bb7339-afa3-4810-a115-f69a9c669bf9	62e17e4b-7e25-46c4-804c-1c0f84fcb91b.rna_seq.augmented_star_gene_counts.tsv	916a049f9849b3874794a7058025c6aa	4204913	released
e0309257-877b-4676-85d3-d4e0d5854328	45939b89-9b0f-483f-bce0-e1a150778d5c.rna_seq.augmented_star_gene_counts.tsv	8f3093a4a680eb33b0cf6ba3ae1a571d	4225500	released
e4de8168-0625-4d40-b673-579c373930a0	a45035f2-6cef-4b5f-837c-2a22e5f9fd3f.rna_seq.augmented_star_gene_counts.tsv	0f4d108c35f48cc48e14c19ec50161fd	4237416	released
391eafc6-1a1d-4e41-b00c-5bce7514587a	c78ed664-5216-426a-b758-6459bc7f3f56.rna_seq.augmented_star_gene_counts.tsv	26b80254afecab9a0a7b5a694e4caf84	4216053	released
46df589e-b32b-4810-bfec-36dc8de27f01	ef5c228f-fe1f-4f67-a937-27e882a73eb7.rna_seq.augmented_star_gene_counts.tsv	518d8d3e47bc61342214d969142fd096	4214246	released
4909ea2e-8823-45c7-acfd-9b2504cc8731	b35f91de-4d52-421d-a36d-05c4cb69a87d.rna_seq.augmented_star_gene_counts.tsv	d84202666e2407e5c4523f2b8c676cf6	4211763	released
98ffa3cd-5967-4e1a-9844-7dbfef32ac2f	c743d78a-9c6d-40e0-92fc-ad402bece519.rna_seq.augmented_star_gene_counts.tsv	6a2b7fc638d7b269f0691bb4ec9676f3	4217001	released
7ea6fa92-3ea2-40ce-b87a-a4b772c94a06	befb58d8-96cf-4148-817e-b34b703ba4dd.rna_seq.augmented_star_gene_counts.tsv	685ce004285dbeb8bcb76f1196fbe92d	4171569	released
a480c1ef-9496-4b9f-8b60-1061f34ba7ea	a6384a57-0d59-4e92-8ca2-07bd22cf906f.rna_seq.augmented_star_gene_counts.tsv	8698a48d5913781a6091175b4f1a244f	4207244	released
d88d7292-b05d-4225-ba06-7ef22ff45492	7cf78c0d-6ed2-4c2e-b0a5-fbfc2ff89e46.rna_seq.augmented_star_gene_counts.tsv	0f7029eab588bbac23a442d28eff68e0	4227488	released
a0fbb2d1-014e-4021-ad8a-a0a16ce47789	1cb15aef-b8b2-4cbd-bd99-2e0c6df9d6e1.rna_seq.augmented_star_gene_counts.tsv	5453b68ba3b5f515642b3ef745a230d1	4212122	released
4a5cb3ce-9784-4d1f-8fae-50602d121aba	c42bc86c-11ae-4b1b-b281-dfdd2e2250a6.rna_seq.augmented_star_gene_counts.tsv	e57aa56bc3bbd01efa87f13c3f707c6a	4230270	released
d615ed12-c724-4204-9ad7-34db4b2a7c41	a0309afb-6165-4f4a-a0d1-0c807ada4abf.rna_seq.augmented_star_gene_counts.tsv	5862b8f255487f1c51f362f7406df60e	4243601	released
0779eede-877f-4c5e-a66c-9fdc1d49bb92	58b947b6-d164-4938-9422-60c08e82f36e.rna_seq.augmented_star_gene_counts.tsv	8e370b5ba3c06cbfbd5583e165d32f96	4222579	released
9a122fbe-f1ad-43b0-9751-873d364ba76f	b77f0540-3f4f-4cb2-b7e1-44c784e08925.rna_seq.augmented_star_gene_counts.tsv	c7826f34a3b8bc3c26f951cb6169488a	4210063	released
384fc58f-9105-4ed0-ab3a-12e3d72f1603	7c8860f3-25df-4c30-9d1c-8e9fbc5dc49f.rna_seq.augmented_star_gene_counts.tsv	6723308ea4d7b3b5bdf76fe661e6e782	4245836	released
189a15c8-98c7-435d-afd1-bd1a366b0912	297bf22d-84aa-40ff-a830-5c711522e255.rna_seq.augmented_star_gene_counts.tsv	897d8fa669570e05d12069cf2220199e	4228722	released
17ae2ca3-dff9-4ef6-8ef3-6d2d9a61c3c2	70ee8c57-9f65-4dc4-8ceb-b21860a4ee01.rna_seq.augmented_star_gene_counts.tsv	9be62ead7ca3de37f1f5c1be1edb8a94	4219936	released
903f8868-b1c7-48fa-a3c4-5163eccd4a6e	a70de2a6-9c63-43ad-9c95-e258d78f3709.rna_seq.augmented_star_gene_counts.tsv	959d1774bdbb850886bdd7853711450a	4234358	released
4d585767-4bb9-4073-95ed-8d07b3efe1cd	2afa0a74-5241-4457-b6ef-bc3fd57f830a.rna_seq.augmented_star_gene_counts.tsv	3eb8706cc3cef5860abe0a675bf9e608	4226101	released
c5c02c3e-107e-4388-b255-546cd93a2011	67037a8b-e13c-42eb-ab71-9994bf64b97a.rna_seq.augmented_star_gene_counts.tsv	e8051984ffe1597c4bfd1fe2fc61dc4c	4256395	released
b91f8e04-2960-4fd4-acb1-5ca39bf2c908	663f2c88-317e-49f1-be60-7c54aafbd5b3.rna_seq.augmented_star_gene_counts.tsv	89ad3d01deb30db681d86a44e992f07c	4264101	released
80d0adea-d970-4f97-ac83-122084c727a7	83469f59-71bf-4fc6-9c63-2aabafbab000.rna_seq.augmented_star_gene_counts.tsv	a576a5c56dc3e15fc26e90112148affe	4210886	released
f801fbd5-5118-48ab-90a3-480677a1687a	aac504d6-508d-4833-84be-572634cf5058.rna_seq.augmented_star_gene_counts.tsv	3230067b642bf9717a1498dfbd5be1c7	4243054	released
ba98bb3f-47b0-4f8d-8e24-db64218cf2bc	5330d167-de7b-4797-ab91-705714a1a84e.rna_seq.augmented_star_gene_counts.tsv	b11747cb2e508841b090522a64d25f62	4219536	released
095eff70-3dda-4bea-a756-0cb73509f108	1a9c8a2f-976f-4d2a-a4f7-be0579b6ae2e.rna_seq.augmented_star_gene_counts.tsv	fe799e959a027b6d2f19772cb9a50d61	4188132	released
8ee3c9b0-2ca6-494c-8c06-f4c496b5f767	a58f4601-455c-4251-a37c-2980e8254a2d.rna_seq.augmented_star_gene_counts.tsv	ec46cd655d172914342571a641dd6945	4218023	released
5e6980bf-39db-4af1-99bf-0f4e81103f1e	995a9cf9-1af1-425c-92b3-531496f530a1.rna_seq.augmented_star_gene_counts.tsv	e458454709be1d704ed71b592044fd4f	4218436	released
39398bc3-32fb-4a7f-ae7a-8e7e77a12cf2	15721800-d7bf-49ef-91cb-00fea9254137.rna_seq.augmented_star_gene_counts.tsv	e84a85c5ef0b9f02989d018b0fda27ee	4237819	released
82b399b5-c1aa-433d-a93f-cf123df0bf69	b6c04f81-04eb-4373-b09d-367a153e8283.rna_seq.augmented_star_gene_counts.tsv	39020a55fd28c7fe1b3cfc5dc4d40679	4212214	released
2f30cde3-df3e-49ab-986a-deff46fa620a	76f66f45-3e21-411e-ac09-a6b91391889b.rna_seq.augmented_star_gene_counts.tsv	df53be744329a3c867c8e0e024a8f905	4208388	released
eb6fd4ad-1537-4dae-b13a-8ac7925d50f8	43210c5f-e557-4791-984c-10c85e6ae80d.rna_seq.augmented_star_gene_counts.tsv	6acf348e322ffecec253deb644551f52	4221205	released
40eecb24-29e4-4496-929d-edf39cb6777a	003f7220-d3c0-4b15-8cfb-38f20668c80b.rna_seq.augmented_star_gene_counts.tsv	0396cc2d22c407ce09f92d25701f5a20	4235516	released
9d1ab693-ecc1-469b-b4ec-eba1ffdddb46	9529ccc7-bf10-4f9f-b653-080b3c92f9d2.rna_seq.augmented_star_gene_counts.tsv	5e6cd228deafc589310211745d27fb0c	4230255	released
0e9a0a5d-c642-4a8c-b46b-b780faa6503f	4331c6f9-a246-40f3-bdad-6edb73f4dd9c.rna_seq.augmented_star_gene_counts.tsv	7c5a2ca1cbbf374e4376da3be0aa9af4	4225804	released
533f7060-75a9-4cbf-a470-819407cce9a2	c9bd8a69-691d-4765-9e1f-2638d56e85b0.rna_seq.augmented_star_gene_counts.tsv	ddb2c6a9153110c1d976de4384105ca4	4213919	released
97b3f6ad-2667-4258-999b-98b7192d7b4c	bd8d9297-b0b1-46af-a713-3b2177c356e2.rna_seq.augmented_star_gene_counts.tsv	68adca8c59c0f0ea85085136f2070702	4213139	released
842f9343-e55f-4db8-aa45-7540b1bc9f1c	1bf7dccb-5d75-4ab8-951f-6ee263aa1b48.rna_seq.augmented_star_gene_counts.tsv	5fb7829c4129d96ad11c75e33c80b2d9	4235028	released
6394978f-e5cc-418b-9e63-121d48362ff8	221a44b5-d67c-4d7d-b66a-3aab08d9def3.rna_seq.augmented_star_gene_counts.tsv	10ec3899303144b727f16238aefc6fce	4231594	released
ceaa16e9-5464-4977-bde4-c64258fbaed4	4364a593-3f2b-446d-bdad-a2a2e899c6ca.rna_seq.augmented_star_gene_counts.tsv	c417fc225ea787b7b9606aee76ded3f4	4210784	released
219f8f34-e54d-41f8-8b25-c957591a9b5a	cd5886e0-e270-4613-9bc7-51505391d380.rna_seq.augmented_star_gene_counts.tsv	d813f37c084b38869e9ef1ba0e26b8c0	4222274	released
25198859-8b8d-4ebb-a5b6-3e6d16ec204e	a6acf60d-f475-489a-aaf8-b9b691b35215.rna_seq.augmented_star_gene_counts.tsv	9372ade8c633d67edec330b395a5c250	4251709	released
a129d79d-a65b-4129-800f-c6676138135f	f5ca3b67-eeb8-4f74-ba1c-3faf76513378.rna_seq.augmented_star_gene_counts.tsv	b2412a0266b027ad495edb8b573de654	4229829	released
a03a0c35-8ee9-4e69-934b-dbbe226db872	69c97ac0-0b86-4b98-b1a9-9414f2d82934.rna_seq.augmented_star_gene_counts.tsv	36e8f82051cb755166eb4220dc7d2a0e	4212922	released
3456aeda-664a-4742-80fc-e2b327682c95	6cce681a-c53d-43e8-b946-014417dd0e14.rna_seq.augmented_star_gene_counts.tsv	51bd799a4933c57a383fdf4322c4dbcc	4231595	released
b3febfa9-3812-41f5-a51e-ef6b61bf2460	bcd0f777-f90b-4391-bf0c-758c157934a0.rna_seq.augmented_star_gene_counts.tsv	cf5d6915a12f6a621b94d6b6492c2d09	4241460	released
be558ae7-2877-464c-9570-53c94f828149	eebfcf9f-b538-44de-ad9f-451045d1fe0d.rna_seq.augmented_star_gene_counts.tsv	af1a9c13700de9ddc0834477014d2ae9	4237502	released
0d7ea5a7-20fd-46e0-b512-b6bd4f3e650e	335c55da-a31c-4807-95a4-989687fcf992.rna_seq.augmented_star_gene_counts.tsv	6c91aca977982847803861b859700416	4212487	released
9e70e1cd-7554-400e-9196-da053741540d	7d801f86-b522-4aa9-aeef-a833c7022845.rna_seq.augmented_star_gene_counts.tsv	0bb9fe02b990ffc0ef5016bf3d672aec	4226943	released
78ff3329-20bf-4bf6-b9f1-b346dc5e6e3a	c61544fc-82f5-4cb0-87b2-8cbcf097d236.rna_seq.augmented_star_gene_counts.tsv	01f40198b1eee331b3af0ca5287da3fc	4238464	released
97acab60-aae2-408d-a549-c7a923e53b6e	fe687d2d-4eab-4427-932a-b07bd2ba3e85.rna_seq.augmented_star_gene_counts.tsv	10ae5c8aacb106f27942b5b5bb44fa16	4250060	released
1c89ed8b-e6ce-493f-b409-e2b3cacd776b	dab77568-1ef8-44d8-a6a0-d71811a9bef0.rna_seq.augmented_star_gene_counts.tsv	0d14c9968aa8b57b9cd2b78c75a13728	4229913	released
b4d896c1-a4e8-49af-a3cb-530678170e7a	2719f43f-11fc-487b-88bf-2848cccea68f.rna_seq.augmented_star_gene_counts.tsv	0f54adce93c0e069152e54edbf49a56a	4249995	released
